t,pid,name,src,dst,cur,act,hop,nCand,masked,qAct,delayAct,rhoAct,relAct,tremAct,reward,done,failCode
13,0,global_dijkstra,11,9,11,10,1,92,0,20,8.13445896335515,0.0436436896874658,0.989762757237504,999,-0.713311982924306,0,0
13,0,global_dijkstra,3,9,3,9,1,92,0,1,10.0080514120095,0.0379800228708339,0.9904423972555,6,2.45306750888814,1,0
13,0,global_dijkstra,15,9,15,9,1,92,0,1,10.0080514120095,0.0488970081051459,0.989132359027383,7,2.48150173985095,1,0
13,0,global_dijkstra,21,9,21,15,1,92,0,1,10.0720742786083,0.0237152724492578,0.992154167306089,8,-0.467204472522755,0,0
13,0,global_dijkstra,22,9,22,21,1,92,0,0,8.39905526835001,0.0205698501037305,0.992531617987552,999,-0.14805084607226,0,0
13,0,global_dijkstra,23,9,23,22,1,92,0,0,8.13445896335515,0.000129787603730469,0.994984425487552,999,-0.114503608697517,0,0
13,0,global_dijkstra,14,9,14,15,1,92,0,4,8.65082560867634,0.00860914873387266,0.993966902151935,999,-0.259861537038049,0,0
13,0,global_dijkstra,13,9,13,14,1,92,0,2,8.88167787843871,0.0252739865552186,0.991967121613374,999,-0.23241344376503,0,0
13,0,global_dijkstra,19,9,19,1,1,92,0,1,10.0080514120095,0.02716375,0.99174035,7,-0.49689540159254,0,0
13,0,global_dijkstra,17,9,17,16,1,92,0,0,8.13445896335515,0.00582129187729644,0.994301444974724,999,-0.120160963945442,0,0
14,0,global_dijkstra,4,11,4,10,1,90,0,18,10.0720742786083,0.0156155726712759,0.993126131279447,7,-0.960839878879949,0,0
14,0,global_dijkstra,4,14,4,3,1,90,0,0,8.13445896335515,0.00762616971420756,0.994084859634295,999,-0.121955012515332,0,0
14,0,global_dijkstra,13,11,13,7,1,90,0,0,10.0080514120095,8.79481361503822e-05,0.994989446223662,5,-0.53648999104781,0,0
14,0,global_dijkstra,24,22,24,23,1,90,0,0,7.60094473164999,0.00106144198068359,0.994872626962318,999,-0.0887539615629506,0,0
14,0,global_dijkstra,4,15,4,3,1,90,0,1,8.13445896335515,0.0176261697142076,0.992884859634295,999,-0.159672790293109,0,0
14,0,global_dijkstra,12,20,12,7,1,90,0,1,7.34917439132366,0.0179477767390842,0.99284626679131,999,-0.120728239074262,0,0
14,0,global_dijkstra,23,9,23,22,1,90,0,0,7.86554103664485,0.0155713831820518,0.993131434018154,999,-0.116406658366854,0,0
14,0,global_dijkstra,20,9,20,14,1,90,0,0,10.0720742786083,0.00551393123391655,0.99433832825193,7,-0.450798847291213,0,0
14,0,global_dijkstra,1,9,1,2,1,90,0,1,8.65082560867634,0.00889661474412649,0.993932406230705,999,-0.176813944918908,0,0
14,0,global_dijkstra,22,9,22,21,1,90,0,1,8.13445896335515,0.0323134175570518,0.991122389893154,999,-0.174271914648896,0,0
14,0,global_dijkstra,4,9,4,3,1,90,0,2,8.13445896335515,0.0276261697142076,0.991684859634295,999,-0.197390568070887,0,0
14,0,global_dijkstra,10,9,10,9,1,90,0,1,8.13445896335515,0.0522216834186157,0.988733397989766,999,2.80593926908471,1,0
14,0,global_dijkstra,20,9,20,14,1,90,0,1,10.0720742786083,0.0155139312339166,0.99313832825193,7,-0.488516625068991,0,0
14,0,global_dijkstra,5,9,5,4,1,90,0,0,7.86554103664485,0.0142382466390976,0.993291410403308,999,-0.115081520643157,0,0
14,0,global_dijkstra,5,9,5,4,1,90,0,1,7.86554103664485,0.0242382466390976,0.992091410403308,999,-0.152799298420935,0,0
14,0,global_dijkstra,24,9,24,23,1,90,0,1,7.60094473164999,0.0110614419806836,0.993672626962318,999,-0.126471739340728,0,0
14,0,global_dijkstra,2,9,2,3,1,90,0,5,8.39905526835001,0.0247964158383956,0.992024430099393,999,-0.291140941301406,0,0
15,0,global_dijkstra,8,10,8,9,1,88,0,0,8.13445896335515,0.0249208177006346,0.992009501875924,999,-0.13914589261384,0,0
15,0,global_dijkstra,6,7,6,1,1,88,0,0,7.11832212156129,0.00719715587638365,0.994136341294834,999,-0.0707217306708415,0,0
15,0,global_dijkstra,3,20,3,2,1,88,0,0,8.13445896335515,0.0191380287111176,0.992703436554666,999,-0.13339780035826,0,0
15,0,global_dijkstra,6,16,6,5,1,88,0,0,7.34917439132366,0.0102092331531835,0.993774892021618,999,-0.0852583489720992,0,0
15,0,global_dijkstra,9,1,9,8,1,88,0,1,8.13445896335515,0.0349208177006346,0.990809501875924,999,-0.176863670391618,0,0
15,0,global_dijkstra,6,20,6,1,1,88,0,1,7.11832212156129,0.0171971558763836,0.992936341294834,999,-0.108439508448619,0,0
15,0,global_dijkstra,10,9,10,9,1,88,0,1,7.86554103664485,0.0442219258802386,0.989693368894371,999,2.82733692441337,1,0
15,0,global_dijkstra,3,9,3,9,1,88,0,1,10.0720742786083,0.0450389569184273,0.989595325169789,6,2.44284978511489,1,0
15,0,global_dijkstra,24,9,24,23,1,88,0,0,7.34917439132366,0.011583793089376,0.993609944829275,999,-0.0866246615486745,0,0
15,0,global_dijkstra,16,9,16,15,1,88,0,4,7.86554103664485,0.00476434738031152,0.994428278314363,999,-0.216775575891035,0,0
15,0,global_dijkstra,16,9,16,15,1,88,0,5,7.86554103664485,0.0147643473803115,0.993228278314363,999,-0.254493353668813,0,0
15,0,global_dijkstra,23,9,23,22,1,88,0,1,7.60094473164999,0.0295642607501285,0.991452288709985,999,-0.144863541197556,0,0
15,0,global_dijkstra,23,9,23,22,1,88,0,2,7.60094473164999,0.0395642607501285,0.990252288709985,999,-0.182581318975334,0,0
15,0,global_dijkstra,22,9,22,21,1,88,0,3,7.86554103664485,0.0587723796563785,0.987947314441235,999,-0.242681782195667,0,0
15,0,global_dijkstra,10,9,10,9,1,88,0,1,7.86554103664485,0.0542219258802386,0.988493368894371,999,2.81739692441337,1,0
15,0,global_dijkstra,7,9,7,8,1,88,0,2,8.39905526835001,0.0117489704936978,0.993590123540756,999,-0.194838447295443,0,0
15,0,global_dijkstra,12,9,12,11,1,88,0,0,7.34917439132366,0.0118505716097656,0.993577931406828,999,-0.0868898393979418,0,0
15,0,global_dijkstra,19,9,19,13,1,88,0,0,10.0720742786083,0.00857105366583985,0.993971473560099,6,-0.493123341274259,0,0
16,0,global_dijkstra,13,10,13,7,1,86,0,0,10.0720742786083,0.0115766043111855,0.993610807482658,5,-0.551110858615733,0,0
16,0,global_dijkstra,15,16,15,16,1,86,0,0,7.60094473164999,0.0136203910591713,0.993365553072899,999,2.89876244305303,1,0
16,0,global_dijkstra,24,15,24,23,1,86,0,0,7.11832212156129,0.0118710861991568,0.993575469656101,999,-0.0753676174116779,0,0
16,0,global_dijkstra,10,23,10,16,1,86,0,0,10.6178747020263,0.00992029490649281,0.993809564611221,8,-0.453004508238367,0,0
16,0,global_dijkstra,18,11,18,17,1,86,0,0,7.11832212156129,0.00258134524512806,0.994690238570585,999,-0.0661336149033734,0,0
16,0,global_dijkstra,12,24,12,18,1,86,0,0,11.2139499366922,0.00222184669260065,0.994733378396888,2,-0.818906012447053,0,0
16,0,global_dijkstra,24,9,24,23,1,86,0,1,7.11832212156129,0.0218710861991568,0.992375469656101,999,-0.113085395189456,0,0
16,0,global_dijkstra,1,9,1,7,1,86,0,1,10.0080514120095,0.011,0.99368,4,-0.657614348378254,0,0
16,0,global_dijkstra,21,9,21,15,1,86,0,7,10.6178747020263,0.0600118784537453,0.987798574585551,8,-0.697239986728781,0,0
16,0,global_dijkstra,10,9,10,9,1,86,0,0,7.60094473164999,0.0408220592341312,0.990101352891904,999,2.87172398488712,1,0
16,0,global_dijkstra,8,9,8,9,1,86,0,0,7.86554103664485,0.045706449735349,0.989515226031758,999,2.85363908547917,1,0
16,0,global_dijkstra,15,9,15,9,1,86,0,0,10.3819660112501,0.0832177397234937,0.985013871233181,7,2.45646898043806,1,0
16,0,global_dijkstra,5,9,5,4,1,86,0,0,7.34917439132366,0.015857069608327,0.993097151647001,999,-0.0908722984085119,0,0
16,0,global_dijkstra,6,9,6,5,1,86,0,0,7.11832212156129,0.0111150782342509,0.99366619061189,999,-0.0746161454945616,0,0
16,0,global_dijkstra,6,9,6,5,1,86,0,1,7.11832212156129,0.0211150782342509,0.99246619061189,999,-0.112333923272339,0,0
16,0,global_dijkstra,14,9,14,8,1,86,0,2,10.1980622641952,0.0124025,0.9935117,6,-0.558786753765314,0,0
16,0,global_dijkstra,3,9,3,9,1,86,0,0,10.1980622641952,0.060271426305135,0.987767428843384,6,2.44918708904294,1,0
17,0,global_dijkstra,8,20,8,14,1,84,0,0,10.3819660112501,0.012321375,0.993521435,6,-0.512345747312505,0,0
17,0,global_dijkstra,12,23,12,11,1,84,0,0,6.91580770425891,0.0121097979119541,0.993546824250566,999,-0.0654791759890797,0,0
17,0,global_dijkstra,18,3,18,17,1,84,0,1,6.91580770425891,0.00691973988482044,0.994169631213822,999,-0.0880980360878866,0,0
17,0,global_dijkstra,11,13,11,12,1,84,0,0,6.91580770425891,0.0221097979119541,0.992346824250566,999,-0.0754191759890797,0,0
17,0,global_dijkstra,22,23,22,23,1,84,0,0,7.11832212156129,0.0314931888769139,0.99122081733477,999,2.90512801252663,1,0
17,0,global_dijkstra,2,22,2,8,1,84,0,0,10.1980622641952,0.00333516217865411,0.994599780538561,5,-1.14921826441534,0,0
17,0,global_dijkstra,17,9,17,16,1,84,0,1,7.11832212156129,0.0114477470898469,0.993626270349218,999,-0.102724596114802,0,0
17,0,global_dijkstra,14,9,14,8,1,84,0,1,10.3819660112501,0.032321375,0.991121435,6,-0.560003525090283,0,0
17,0,global_dijkstra,23,9,23,22,1,84,0,0,7.11832212156129,0.0414931888769139,0.99002081733477,999,-0.104811987473369,0,0
17,0,global_dijkstra,10,9,10,9,1,84,0,1,7.34917439132366,0.0279521325787722,0.991645744090547,999,2.86932743122109,1,0
17,0,global_dijkstra,17,9,17,16,1,84,0,2,7.11832212156129,0.0214477470898469,0.992426270349218,999,-0.140442373892579,0,0
17,0,global_dijkstra,20,9,20,14,1,84,0,2,10.6178747020263,0.0242448803090429,0.992090614362915,7,-0.552262987398343,0,0
17,0,global_dijkstra,20,9,20,14,1,84,0,3,10.6178747020263,0.0342448803090429,0.990890614362915,7,-0.589980765176121,0,0
17,0,global_dijkstra,14,9,14,8,1,84,0,4,10.3819660112501,0.062321375,0.987521435,6,-0.673156858423616,0,0
17,0,global_dijkstra,14,9,14,8,1,84,0,5,10.3819660112501,0.072321375,0.986321435,6,-0.710874636201394,0,0
17,0,global_dijkstra,21,9,21,15,1,84,0,9,10.8982060370958,0.0485065331495599,0.989179216022053,8,-0.755375795805452,0,0
17,0,global_dijkstra,5,9,5,4,1,84,0,0,7.11832212156129,0.0252213882845799,0.99197343340585,999,-0.0886378176845885,0,0
17,0,global_dijkstra,18,9,18,17,1,84,0,2,6.91580770425891,0.0169197398848204,0.992969631213822,999,-0.125815813865664,0,0
18,0,global_dijkstra,20,3,20,14,1,84,0,1,10.8982060370958,0.0243346841699736,0.992079837899603,7,-1.13859104141181,0,0
18,0,global_dijkstra,21,4,21,15,1,84,0,8,11.2139499366922,0.0321785932322579,0.991138568812129,8,-1.32715524072969,0,0
18,0,global_dijkstra,2,12,2,1,1,84,0,0,7.60094473164999,0.00172915835292973,0.994792500997648,999,-0.0894176716369632,0,0
18,0,global_dijkstra,15,20,15,14,1,84,0,2,7.34917439132366,0.000936569378980915,0.994887611674522,999,-0.131596876736097,0,0
18,0,global_dijkstra,7,16,7,13,1,84,0,0,10.3819660112501,0.0120269228041336,0.993556769263504,5,-0.567053061829814,0,0
18,0,global_dijkstra,4,9,4,3,1,84,0,1,7.11832212156129,0.0298481546924107,0.991418221436911,999,-0.12101460127175,0,0
18,0,global_dijkstra,7,9,7,8,1,84,0,4,7.60094473164999,0.00830723496588897,0.994003131804093,999,-0.207067390901356,0,0
18,0,global_dijkstra,23,9,23,22,1,84,0,0,6.91580770425891,0.0283212538823026,0.991601449534124,999,-0.0815933632236061,0,0
18,0,global_dijkstra,22,9,22,21,1,84,0,1,7.11832212156129,0.03849200466533,0.99038095944016,999,-0.129606588144832,0,0
18,0,global_dijkstra,18,9,18,17,1,84,0,1,6.74814011941805,0.0248058569366512,0.992023297167602,999,-0.0974934571953631,0,0
18,0,global_dijkstra,12,9,12,11,1,84,0,0,6.74814011941805,0.0176603888515748,0.992880753337811,999,-0.0626130841410193,0,0
18,0,global_dijkstra,22,9,22,21,1,84,0,2,7.11832212156129,0.04849200466533,0.98918095944016,999,-0.16732436592261,0,0
18,0,global_dijkstra,5,9,5,4,1,84,0,0,6.91580770425891,0.0193717635565189,0.992675388373218,999,-0.0726975698397772,0,0
18,0,global_dijkstra,13,9,13,7,1,84,0,1,10.3819660112501,0.0220269228041336,0.992356769263504,5,-0.604770839607592,0,0
18,0,global_dijkstra,15,9,15,9,1,84,0,1,10.8982060370958,0.111198366266357,0.981656196048037,7,2.37506645858439,1,0
18,0,global_dijkstra,1,9,1,7,1,84,0,2,10.1980622641952,0.0163525,0.9930377,4,-0.700213053765314,0,0
18,0,global_dijkstra,20,9,20,14,1,84,0,3,10.8982060370958,0.0443346841699736,0.989679837899603,7,-0.614026596967363,0,0
19,0,global_dijkstra,7,23,7,13,1,86,0,0,10.6178747020263,0.0176148075422735,0.992886223094927,5,-0.584402853798333,0,0
19,0,global_dijkstra,23,19,23,24,1,86,0,1,6.62070834117282,0.0153025519663847,0.993163693764034,999,-0.081675583142657,0,0
19,0,global_dijkstra,20,8,20,14,1,86,0,1,11.2139499366922,0.0298840762934855,0.991413910844782,7,-0.559894332162396,0,0
19,0,global_dijkstra,4,9,4,3,1,86,0,0,6.91580770425891,0.0274164850808259,0.991710021790301,999,-0.0806940230349382,0,0
19,0,global_dijkstra,10,23,10,16,1,86,0,0,11.5549581320874,0.00331423906506774,0.994602291312192,8,-0.493292260235046,0,0
19,0,global_dijkstra,20,21,20,21,1,86,0,0,7.11832212156129,0.00349898036698726,0.994580122355961,999,2.9329542557855,1,0
19,0,global_dijkstra,17,9,17,16,1,86,0,1,6.74814011941805,0.0235379434946787,0.992175446780639,999,-0.0962331512340424,0,0
19,0,global_dijkstra,20,9,20,14,1,86,0,2,11.2139499366922,0.0398840762934855,0.990213910844782,7,-0.597612109940174,0,0
19,0,global_dijkstra,12,9,12,11,1,86,0,0,6.62070834117282,0.0152132138683661,0.993174414335796,999,-0.0538090032954488,0,0
19,0,global_dijkstra,22,9,22,21,1,86,0,0,6.91580770425891,0.0321706025659315,0.991139527692088,999,-0.0854196158151331,0,0
19,0,global_dijkstra,24,9,24,19,1,86,0,1,6.53760813172726,0.0200257151416914,0.992596914182997,999,-0.0822153968666339,0,0
19,0,global_dijkstra,10,9,10,9,1,86,0,0,6.91580770425891,0.0269805201050786,0.991762337587391,999,2.91973932615095,1,0
19,0,global_dijkstra,22,9,22,21,1,86,0,1,6.91580770425891,0.0421706025659315,0.989939527692088,999,-0.123137393592911,0,0
19,0,global_dijkstra,18,9,18,17,1,86,0,0,6.62070834117282,0.0191432213151582,0.992702813442181,999,-0.05771543069756,0,0
19,0,global_dijkstra,16,9,16,15,1,86,0,14,6.91580770425891,0.0415298425624696,0.990016418892504,999,-0.483611589260581,0,0
19,0,global_dijkstra,13,9,13,7,1,86,0,1,10.6178747020263,0.0376148075422735,0.990486223094927,5,-0.632060631576111,0,0
19,0,global_dijkstra,23,9,23,22,1,86,0,1,6.74814011941805,0.0310766896352664,0.991270797243768,999,-0.103726664897787,0,0
20,0,global_dijkstra,4,2,4,3,1,88,0,0,6.74814011941805,0.0205790667944542,0.992530511984665,999,-0.0655142500162415,0,0
20,0,global_dijkstra,20,13,20,19,1,88,0,0,7.11832212156129,0.000979134662883516,0.994882503840454,999,-0.0645410175846223,0,0
20,0,global_dijkstra,6,9,6,5,1,88,0,0,6.53760813172726,0.00284722412767292,0.994658333104679,999,-0.0373621990209217,0,0
20,0,global_dijkstra,16,18,16,17,1,88,0,0,6.62070834117282,0.0239458689220733,0.992126495729351,999,-0.0624892624188337,0,0
20,0,global_dijkstra,3,15,3,9,1,88,0,0,11.2139499366922,0.0343327747033343,0.9908800670356,6,-0.575824274889722,0,0
20,0,global_dijkstra,15,20,15,14,1,88,0,0,6.91580770425891,0.00330831223714173,0.994603002531543,999,-0.0567304992283162,0,0
20,0,global_dijkstra,6,9,6,5,1,88,0,1,6.53760813172726,0.0128472241276729,0.993458333104679,999,-0.0750799767986995,0,0
20,0,global_dijkstra,4,9,4,3,1,88,0,3,6.74814011941805,0.0505790667944542,0.988930511984666,999,-0.178667583349575,0,0
20,0,global_dijkstra,19,9,19,13,1,88,0,0,11.2139499366922,0.0219346521137304,0.992367841746352,6,-0.563500541035656,0,0
20,0,global_dijkstra,10,9,10,9,1,88,0,1,6.74814011941805,0.0203392860577932,0.992559285673065,999,2.90694631425822,1,0
20,0,global_dijkstra,3,9,3,9,1,88,0,1,11.2139499366922,0.0643327747033343,0.9872800670356,6,2.3665779473325,1,0
20,0,global_dijkstra,11,9,11,10,1,88,0,5,6.62070834117282,0.0110368437140708,0.993675578754311,999,-0.188546580250968,0,0
20,0,global_dijkstra,20,9,20,14,1,88,0,1,11.5549581320874,0.037436241961417,0.99050765096463,7,-0.584451594606081,0,0
20,0,global_dijkstra,5,9,5,4,1,88,0,2,6.62070834117282,0.028884958475847,0.991533804982898,999,-0.12295427299084,0,0
20,0,global_dijkstra,19,9,19,13,1,88,0,1,11.2139499366922,0.0319346521137304,0.991167841746352,6,-0.601218318813433,0,0
20,0,global_dijkstra,2,9,2,8,1,88,0,8,10.8982060370958,0.00524363760747358,0.994370763487103,5,-0.808344699858841,0,0
20,0,global_dijkstra,3,9,3,9,1,88,0,1,11.2139499366922,0.0843327747033343,0.9848800670356,6,2.3466979473325,1,0
21,0,global_dijkstra,1,20,1,6,1,90,0,0,6.5135753573481,0.000752834697836283,0.99490965983626,999,-0.634078737208706,0,0
21,0,global_dijkstra,9,5,9,3,1,90,0,2,11.5549581320874,0.0518830260868338,0.98877403686958,6,-0.665875190090237,0,0
21,0,global_dijkstra,1,7,1,7,1,90,0,0,10.8982060370958,0.0043843971875,0.9944738723375,4,2.33223160734084,1,0
21,0,global_dijkstra,4,21,4,22,1,90,0,0,12.947737324946,6.82794664606328e-06,0.994999180646402,2,-0.903393653226266,0,0
21,0,global_dijkstra,3,19,3,4,1,90,0,1,6.62070834117282,0.0488184867369498,0.989141781591566,999,-0.714990422304599,0,0
21,0,global_dijkstra,13,1,13,7,1,90,0,0,11.2139499366922,0.0254034792815377,0.991951582486216,5,-0.621948555240456,0,0
21,0,global_dijkstra,5,9,5,4,1,90,0,2,6.53760813172726,0.0313867271617158,0.991233592740594,999,-0.121286020592316,0,0
21,0,global_dijkstra,8,9,8,9,1,90,0,0,6.74814011941805,0.0456122154488524,0.989526534146138,999,2.90960280022129,1,0
21,0,global_dijkstra,16,9,16,15,1,90,0,10,6.62070834117282,0.0155877773751471,0.993129466714982,999,-0.331959097198967,0,0
21,0,global_dijkstra,3,9,3,9,1,90,0,0,11.5549581320874,0.0718830260868338,0.98637403686958,6,2.36980036546532,1,0
21,0,global_dijkstra,2,9,2,8,1,90,0,6,11.2139499366922,0.00838400068411047,0.993993919917907,5,-0.77169786018128,0,0
21,0,global_dijkstra,13,9,13,7,1,90,0,1,11.2139499366922,0.0354034792815377,0.990751582486215,5,-0.659666333018234,0,0
21,0,global_dijkstra,8,9,8,9,1,90,0,0,6.74814011941805,0.0756122154488524,0.985926534146138,999,2.87978280022129,1,0
21,0,global_dijkstra,17,9,17,16,1,90,0,0,6.53760813172726,0.0186702279071403,0.992759572651143,999,-0.0530902647777123,0,0
21,0,global_dijkstra,7,9,7,8,1,90,0,8,6.91580770425891,0.0334233662174498,0.990989196053906,999,-0.308887085106965,0,0
21,0,global_dijkstra,17,9,17,16,1,90,0,1,6.53760813172726,0.0286702279071403,0.991559572651143,999,-0.0908080425554901,0,0
22,0,global_dijkstra,22,9,22,21,1,92,0,0,6.53760813172726,0.0158436340019069,0.993098763919771,999,-0.0502806304359103,0,0
22,0,global_dijkstra,7,18,7,13,1,92,0,0,11.5549581320874,0.0249719136048458,0.992003370367418,5,-0.638569988727585,0,0
22,0,global_dijkstra,4,13,4,5,1,92,0,0,6.50151040018803,0.0227626999389437,0.992268476007327,999,-0.0553532954003632,0,0
22,0,global_dijkstra,23,8,23,24,1,92,0,0,6.5135753573481,0.00970971208340726,0.993834834549991,999,-0.0429818733299633,0,0
22,0,global_dijkstra,19,10,19,13,1,92,0,2,11.910270339299,0.0226852322644034,0.992277772128272,6,-0.654618193391321,0,0
22,0,global_dijkstra,21,18,21,20,1,92,0,0,6.62070834117282,0.00224589285855751,0.994730492856973,999,-0.0409194862116989,0,0
22,0,global_dijkstra,1,9,1,7,1,92,0,3,11.2139499366922,0.023411418453125,0.992190629785625,4,-0.785801780110347,0,0
22,0,global_dijkstra,22,9,22,21,1,92,0,1,6.53760813172726,0.0258436340019069,0.991898763919771,999,-0.087998408213688,0,0
22,0,global_dijkstra,5,9,5,4,1,92,0,0,6.50151040018803,0.0327626999389437,0.991068476007327,999,-0.0652932954003631,0,0
22,0,global_dijkstra,22,9,22,21,1,92,0,2,6.53760813172726,0.0358436340019068,0.990698763919771,999,-0.125716185991466,0,0
22,0,global_dijkstra,10,9,10,9,1,92,0,0,6.53760813172726,0.0122026340324825,0.993535683916102,999,2.9533385235337,1,0
22,0,global_dijkstra,2,9,2,8,1,92,0,7,11.5549581320874,0.0101112003762608,0.993786655954849,5,-0.818242884222816,0,0
22,0,global_dijkstra,22,9,22,21,1,92,0,3,6.53760813172726,0.0458436340019069,0.989498763919771,999,-0.163433963769243,0,0
22,0,global_dijkstra,16,9,16,15,1,92,0,10,6.53760813172726,0.0250732775563309,0.99199120669324,999,-0.337232673906785,0,0
22,0,global_dijkstra,7,9,7,8,1,92,0,8,6.74814011941805,0.0438828514195974,0.989734057829648,999,-0.310900434155856,0,0
22,0,global_dijkstra,21,9,21,3,1,92,0,6,12.947737324946,0.0400144941579407,0.990198260701047,9,-0.743161273440293,0,0
22,0,global_dijkstra,7,9,7,8,1,92,0,9,6.74814011941805,0.0538828514195974,0.988534057829648,999,-0.348618211933634,0,0
22,0,global_dijkstra,8,9,8,9,1,92,0,0,6.62070834117282,0.0925867184968688,0.983889593780376,999,2.86928173310382,1,0
23,0,global_dijkstra,14,15,14,15,1,94,0,8,6.53760813172726,0.00221417044845446,0.994734299546185,999,2.741044834114,1,0
23,0,global_dijkstra,12,19,12,7,1,94,0,1,6.67910670221489,0.00656104406177834,0.994212674712587,999,-0.0759064423375818,0,0
23,0,global_dijkstra,13,16,13,14,1,94,0,0,6.62070834117282,8.93473014309248e-05,0.994989278323828,999,-0.0387758799279151,0,0
23,0,global_dijkstra,2,22,2,20,1,94,0,0,12.947737324946,8.80122945895352e-05,0.994989438524649,8,-0.559724350468122,0,0
23,0,global_dijkstra,2,17,2,1,1,94,0,0,6.62070834117282,0.000590310213093027,0.994929162774429,999,-0.0392738370621074,0,0
23,0,global_dijkstra,15,7,15,14,1,94,0,1,6.53760813172726,0.0222141704484545,0.992334299546185,999,-0.0843907214415563,0,0
23,0,global_dijkstra,24,9,24,19,1,94,0,0,6.67910670221489,0.0142975405961844,0.993284295128458,999,-0.0558187421150036,0,0
23,0,global_dijkstra,21,9,21,3,1,94,0,4,13.2469796037175,0.0275079717868674,0.991699043385576,9,-0.690136348586464,0,0
23,0,global_dijkstra,12,9,12,11,1,94,0,0,6.57341522555727,0.00780716665154218,0.994063140001815,999,-0.044082736581148,0,0
23,0,global_dijkstra,24,9,24,19,1,94,0,1,6.67910670221489,0.0242975405961844,0.992084295128458,999,-0.0935365198927814,0,0
23,0,global_dijkstra,10,9,10,9,1,94,0,0,6.50151040018803,0.0222114487178654,0.992334626153856,999,2.94519464831339,1,0
23,0,global_dijkstra,11,9,11,10,1,94,0,1,6.5135753573481,0.0190000048729285,0.992719999415249,999,-0.0799942021405252,0,0
23,0,global_dijkstra,17,9,17,16,1,94,0,0,6.5135753573481,0.0116977439419099,0.993596270726971,999,-0.044957976997315,0,0
23,0,global_dijkstra,7,9,7,8,1,94,0,9,6.62070834117282,0.0551355682807786,0.988383731806307,999,-0.343491823581387,0,0
23,0,global_dijkstra,11,9,11,10,1,94,0,2,6.5135753573481,0.0290000048729285,0.991519999415249,999,-0.117711979918303,0,0
23,0,global_dijkstra,17,9,17,16,1,94,0,1,6.5135753573481,0.0216977439419099,0.992396270726971,999,-0.0826757547750928,0,0
23,0,global_dijkstra,6,9,6,1,1,94,0,1,6.67910670221489,0.00875273249609548,0.993949672100469,999,-0.0780849806412929,0,0
23,0,global_dijkstra,11,9,11,10,1,94,0,3,6.5135753573481,0.0390000048729285,0.990319999415249,999,-0.155429757696081,0,0
24,0,global_dijkstra,3,23,3,21,1,96,0,0,13.5061429320072,0.0206293844827771,0.992524473862067,9,-0.585146088109575,0,0
