time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
7,7,8,1.0715473937896667,True,100.0,0.995,120,False,1,1
7,8,7,1.0715473937896667,True,100.0,0.995,120,False,1,1
7,8,9,3.6220306880193,True,100.0,0.995,120,False,1,1
7,9,8,3.6220306880193,True,100.0,0.995,120,False,1,1
7,9,10,4.597531665152329,True,100.0,0.995,120,False,1,1
7,10,9,4.597531665152329,True,100.0,0.995,120,False,1,1
7,10,11,0.3920392667579611,True,100.0,0.995,120,False,1,1
7,11,10,0.3920392667579611,True,100.0,0.995,120,False,1,1
7,10,16,1.6883078196683463,True,100.0,0.995,120,True,1,1
7,16,10,1.6883078196683463,True,100.0,0.995,120,True,1,1
7,11,12,4.365205945166668,True,100.0,0.995,120,False,1,1
7,12,11,4.365205945166668,True,100.0,0.995,120,False,1,1
